id,street,zip,saledate,price,bedrooms,squarefeet,lotsize,yearbuilt,condolike,latitude,longitude
57468,601 Van Ness Avenue #342,94102,2008-07-30,393000,NA,NA,NA,1982,1,37.78107,-122.420508
50654,601 Van Ness Avenue #348,94102,2008-09-05,305000,1,442,NA,1982,1,37.781099,-122.420697
56997,601 Van Ness Avenue #4,94102,2008-08-01,540000,2,1096,NA,1982,1,37.78107,-122.420508
51490,601 Van Ness Avenue #529,94102,2008-08-29,415000,1,706,NA,1982,1,37.781099,-122.420697
45753,601 Van Ness Avenue #605,94102,2008-09-30,560000,2,1072,NA,1982,1,37.781099,-122.420697
65003,601 Van Ness Avenue #623,94102,2008-06-12,440000,1,721,NA,1982,1,37.781099,-122.420697
80827,601 Van Ness Avenue #625,94102,2008-02-27,580000,2,882,NA,1982,1,37.781099,-122.420697
74204,601 Van Ness Avenue #927,94102,2008-04-15,428000,1,558,NA,1982,1,37.781099,-122.420697
70890,6039 Geary Boulevard,94121,2008-05-06,1425000,NA,NA,NA,1917,0,37.779799,-122.484351
38505,604 Clarendon Avenue,94131,2008-11-06,759000,2,1485,NA,1977,0,37.752079,-122.459372
80833,606 Elizabeth Street,94114,2008-02-27,716000,NA,NA,NA,2000,0,37.752243,-122.434629
70681,607 King Street #TH-1,94107,2008-05-07,299000,NA,NA,NA,NA,1,37.7705508,-122.4014981
69148,609 King Street #TH-2,94107,2008-05-16,299000,NA,NA,NA,NA,1,37.7705365,-122.4015164
21662,61 Brentwood Avenue,94127,2009-02-27,925000,3,1651,4120,1927,0,37.733826,-122.455531
27258,61 Ina Court,94112,2009-01-16,526000,4,1625,2500,1950,0,37.723149,-122.424846
81064,61 Naples Street,94112,2008-02-25,576000,2,2500,1150,1900,0,37.727584,-122.425772
38652,61 Parker Avenue,94118,2008-11-05,2000000,2,2240,3996,1907,0,37.784915,-122.454865
38078,61 Royal Lane,94112,2008-11-07,600000,0,1515,6416,1906,0,37.713095,-122.437764
79548,61 Stanyan Street,94118,2008-03-05,1160000,2,1638,2635,1937,0,37.780449,-122.456419
51493,610 Illinois Street #201,94107,2008-08-29,620000,0,870,NA,1996,1,37.763967,-122.388172
52896,6118 California Street,94121,2008-08-27,1039000,3,1782,2495,2008,0,37.7839667,-122.4835061
24515,612 Arkansas Street,94107,2009-02-06,1050000,0,1684,3297,1900,0,37.758432,-122.398387
11354,613 Peralta Avenue,94110,2009-05-08,520000,0,779,NA,1959,0,37.7429954,-122.4086934
36230,614 Hamilton Street,94134,2008-11-20,638000,0,1036,1750,1953,0,37.723388,-122.40858
46741,614 Vienna Street,94112,2008-09-26,650000,2,1225,1875,1940,0,37.718742,-122.432005
71139,615 King Street #4,94107,2008-05-02,295000,NA,NA,NA,NA,1,37.7704939,-122.4015713
65377,615 West Buena Vista Avenue,94117,2008-06-10,3680000,NA,NA,NA,1906,0,37.767128,-122.444122
56625,617 King Street #TH5,94107,2008-08-05,263500,NA,NA,NA,NA,1,37.770748,-122.401058
79104,618 Precita Avenue,94110,2008-03-07,855000,0,1625,1873,1908,0,37.747602,-122.408984
21664,619 28th Street,94131,2009-02-27,770000,0,975,2848,1949,0,37.744485,-122.436208
42588,619 Mangels Avenue,94127,2008-10-16,725000,4,1312,2500,1900,0,37.732822,-122.451651
13810,62 Ramona Avenue,94103,2009-04-24,815000,0,1384,NA,NA,0,37.7670537,-122.4252819
72616,62 Walter Street,94114,2008-04-25,749000,2,1149,NA,1997,0,37.768081,-122.432609
6609,62 Wanda Street,94112,2009-06-04,535000,0,920,2774,1914,0,37.722878,-122.440428
45769,620 Detroit Street,94131,2008-09-30,749000,0,1000,2495,1958,0,37.732685,-122.444038
2680,620 Sanchez Street,94114,2009-06-24,1199000,3,1709,2363,1990,0,37.759011,-122.430528
79585,621 25th Avenue,94121,2008-03-05,755000,NA,NA,NA,1918,0,37.777602,-122.484884
70680,621 King Street #TH-7,94107,2008-05-07,294500,NA,NA,NA,NA,1,37.7704512,-122.4016262
67315,621 San Jose Avenue,94110,2008-05-29,850000,NA,NA,NA,1928,0,37.745717,-122.421616
65761,621 Sargent Street,94132,2008-06-06,750000,3,1440,2495,1948,0,37.715886,-122.468424
61851,621 Spruce Street,94118,2008-06-27,1200000,2,2123,NA,1998,0,37.7834249,-122.4535304
71145,621 York Street,94110,2008-05-02,825000,NA,NA,NA,1906,0,37.761162,-122.408781
66694,623 37th Avenue,94121,2008-05-30,951000,2,1806,3000,1931,0,37.777059,-122.497747
17905,623 4th Avenue,94118,2009-03-26,1200000,3,1800,3000,1906,0,37.776781,-122.462005
50517,625 Divisadero Street #16,94117,2008-09-05,285000,1,300,NA,1907,1,37.775296,-122.43819
61600,625 Larkin Street #9,94109,2008-06-30,625000,5,1910,7062,NA,1,37.7837206,-122.4176517
40042,626 Clement Street,94118,2008-10-30,1750000,0,6750,2874,1905,0,37.783009,-122.465826
16974,627 Garfield Street,94132,2009-03-31,480000,0,1050,2199,1950,0,37.719512,-122.468348
70186,627 King Street #TH-9,94107,2008-05-09,299000,NA,NA,NA,NA,1,37.7704086,-122.4016812
41782,628 28th Avenue,94121,2008-10-21,923000,0,1450,4199,1922,0,37.777432,-122.487434
6043,628 Waller Street,94117,2009-06-05,1315000,2,2009,NA,1900,0,37.770835,-122.434044
237,629 Grafton Avenue,94112,2009-07-10,600000,0,1375,2495,NA,0,37.719879,-122.45954
11684,63 20th Avenue,94121,2009-05-07,2650000,3,2956,3000,1915,0,37.786267,-122.480092
77928,63 Brewster Street,94110,2008-03-19,765000,3,1056,1750,1958,0,37.745417,-122.406503
41520,63 Delmar Street,94117,2008-10-22,869000,0,1009,NA,1903,0,37.767968,-122.445887
43715,63 Princeton Street,94134,2008-10-10,725000,0,1350,3532,1941,0,37.729204,-122.415969
42255,63 Stoneyford Avenue,94112,2008-10-17,550000,2,862,2218,1942,0,37.729984,-122.420841
32605,63 Tioga Avenue,94134,2008-12-12,505000,0,1025,2495,1946,0,37.716021,-122.404499
20171,630 18th Avenue,94121,2009-03-11,838000,0,1668,3811,1919,0,37.776078,-122.476592
65327,630 34th Avenue,94121,2008-06-10,845000,NA,NA,NA,1924,0,37.777114,-122.493866
78612,630 Campbell Avenue,94134,2008-03-13,480000,2,955,1498,1954,0,37.716177,-122.408934
66689,6300 Cole Street,94117,2008-05-30,1200000,NA,NA,NA,1904,0,37.767683,-122.45033
34831,631 O'Farrell Street #1416,94109,2008-11-26,399000,1,480,NA,1930,1,37.794379,-122.420596
39770,632 Ashbury Street,94117,2008-10-31,870000,2,1213,NA,1900,0,37.769684,-122.446678
76879,632 Cortland Avenue #634,94110,2008-03-27,1000000,NA,NA,NA,1908,1,37.738764,-122.415306
19090,632 Prentiss Street,94110,2009-03-18,730000,0,1025,1751,1951,0,37.735393,-122.412549
59953,635 Minna Street,94103,2008-07-10,550000,4,2235,9148,NA,0,37.778,-122.411117
6890,636 39th Avenue,94121,2009-06-02,673000,3,1702,3600,1917,0,37.776751,-122.499348
68037,637 King Street,94107,2008-05-23,700000,NA,NA,NA,NA,0,37.7703375,-122.4017727
74383,638 Banks Street,94110,2008-04-14,417000,3,1615,1751,1940,0,37.735357,-122.4132
35301,638 Waller Street,94117,2008-11-25,1200000,0,2271,NA,1967,0,37.770816,-122.434181
77782,639 Minna Street #3,94103,2008-03-20,875000,NA,NA,NA,1998,1,37.777985,-122.411348
22534,639 Velasco Avenue,94134,2009-02-24,376000,2,1352,2495,1947,0,37.709453,-122.418362
59444,64 Inverness Drive,94132,2008-07-15,802000,3,1738,8276,1941,0,37.733128,-122.482534
42762,64 Sylvan Drive,94132,2008-10-15,825000,0,1365,2495,1941,0,37.733009,-122.485178
43244,64 Waller Street #66,94102,2008-10-14,1325000,0,2500,3436,1900,1,37.772164,-122.424735
39652,640 23rd Avenue,94121,2008-10-31,970000,2,1365,3000,1921,0,37.775606,-122.482089
74561,640 Guerrero Street,94110,2008-04-11,945000,NA,NA,NA,1922,0,37.7608537,-122.4237952
63891,642 Diamond Street,94114,2008-06-18,1140000,2,1162,1916,1914,0,37.752156,-122.436671
59565,642 Girard Street,94134,2008-07-14,669500,4,1393,5227,1911,0,37.72433,-122.403664
5005,643 Lisbon Street,94112,2009-06-12,400000,0,838,2500,NA,0,37.718128,-122.436342
16442,643 Masonic Avenue,94117,2009-04-03,1078000,4,3110,2265,1917,0,37.775357,-122.446557
56549,645 Chestnut Street,94133,2008-08-06,700000,0,2200,3152,1900,0,37.803519,-122.413948
80154,645 Hyde Street,94109,2008-02-29,800000,NA,NA,NA,1907,0,37.786847,-122.416774
10444,647 41st Avenue,94121,2009-05-15,750000,3,1830,5370,1923,0,37.776428,-122.502143
77789,647 4th Avenue,94118,2008-03-20,1466000,NA,NA,NA,NA,0,37.776418,-122.462131
9350,647 Duncan Street,94131,2009-05-21,895000,2,716,2850,1938,0,37.745502,-122.434419
45537,648 #V,94118,2008-09-30,200000,0,NA,3998,NA,1,NA,NA
61856,648 Felton Street,94134,2008-06-27,600000,3,1150,2996,1908,0,37.728499,-122.411343
61750,65 Collingwood Street #1,94114,2008-06-30,705000,3,1980,7405,NA,1,37.761436,-122.435855
24518,65 Delmar Street,94117,2009-02-06,660000,0,1051,NA,1903,0,37.7679621,-122.445666
48538,65 Downey Street,94117,2008-09-18,1775000,4,2350,2006,1900,0,37.767765,-122.447534
28723,65 Ramona Avenue,94103,2009-01-06,1125000,0,2848,1873,1912,0,37.766977,-122.425043
61310,650 2nd Street #601,94107,2008-07-01,1615000,3,1550,6000,NA,1,37.78096,-122.391559
81139,650 2nd Street #604,94107,2008-02-22,1315000,NA,NA,NA,1996,1,37.78096,-122.391559
51086,650 Carolina Street,94107,2008-09-03,1239000,0,2126,NA,2002,0,37.7603774,-122.400213
57358,650 Chestnut Street #305,94133,2008-07-31,950000,3,1408,NA,1995,1,37.803777,-122.414077
33782,650 Delancey Street,94107,2008-12-05,965000,0,1410,NA,1996,0,37.782778,-122.389681
69147,650 Delancey Street #409,94107,2008-05-16,1025000,1,1259,NA,1996,1,37.782778,-122.389681
30898,650 Turk Street #707,94102,2008-12-19,295000,NA,NA,NA,2008,1,37.7820705,-122.4198504
28805,650 Turk Street #T201,94102,2009-01-05,459000,NA,NA,NA,2008,1,37.7820705,-122.4198504
33780,650 Turk Street #T601,94102,2008-12-05,454000,NA,NA,NA,2008,1,37.7820705,-122.4198504
28510,650 Turk Street #T607,94102,2009-01-07,299000,NA,NA,NA,2008,1,37.7820705,-122.4198504
79050,650 Turk Street #T701,94102,2008-03-10,181500,NA,NA,NA,2008,1,37.7820705,-122.4198504
32083,650 Turk Street #T702,94102,2008-12-16,459000,NA,NA,NA,2008,1,37.7820705,-122.4198504
31741,650 Turk Street #T801,94102,2008-12-17,469000,NA,NA,NA,2008,1,37.7820705,-122.4198504
29646,650 Turk Street #T804,94102,2008-12-29,295000,NA,NA,NA,2008,1,37.7820705,-122.4198504
15928,650 Turk Street #T901,94102,2009-04-08,515000,NA,NA,NA,2008,1,37.782186,-122.419852
22576,650 Turk Street #T902,94102,2009-02-24,490000,NA,NA,NA,2008,1,37.7820705,-122.4198504
68747,651 14th Avenue,94118,2008-05-20,1075000,2,1755,3188,1921,0,37.775858,-122.47285
23352,651 27th Street,94131,2009-02-18,1195000,0,1175,2247,1948,0,37.746249,-122.434831
49930,653 5th Avenue,94118,2008-09-10,100000,0,2330,2996,1907,0,37.7762791,-122.4628967
6662,654 40th Avenue,94121,2009-06-03,650000,0,902,2996,NA,0,37.776419,-122.500388
42259,654 Cole Street,94117,2008-10-17,815000,2,1425,NA,1900,0,37.7688251,-122.450552
35786,654 Lombard Street,94133,2008-11-21,690000,2,1654,NA,1939,0,37.803049,-122.412287
68033,655 5th Street #14,94107,2008-05-23,630000,NA,NA,NA,1999,1,37.775735,-122.397587
40038,655 Corbett Avenue #606,94114,2008-10-30,528000,0,673,NA,1964,1,37.756511,-122.443211
51500,655 Peralta Avenue #657,94110,2008-08-29,950000,4,2036,1750,1987,1,37.742127,-122.408605
52893,656 Arguello Boulevard,94118,2008-08-27,700000,2,1028,2500,1995,0,37.777879,-122.458284
52637,656 Cole Street,94117,2008-08-28,765000,2,1425,NA,1900,0,37.7688082,-122.4505487
52725,656 Douglass Street,94114,2008-08-27,2120000,0,2450,2500,1900,0,37.753216,-122.438962
20174,656 Sweeny Street,94134,2009-03-11,452000,2,850,2657,1942,0,37.73053,-122.416312
71773,657 London Street,94112,2008-04-30,649500,NA,NA,NA,1964,0,37.718605,-122.438006
44662,658 Cole Street,94117,2008-10-03,729000,2,1425,NA,1900,0,37.768824,-122.450279
71354,66 Belcher Street,94114,2008-05-01,1249000,NA,NA,NA,NA,0,37.768208,-122.430455
66683,66 Belcher Street,94114,2008-05-30,1220000,NA,NA,NA,NA,0,37.768208,-122.430455
2881,66 Bronte Street,94110,2009-06-23,727000,2,700,1750,1900,0,37.738633,-122.41038
38213,66 Cleary Court #105,94109,2008-11-07,653000,3,1210,1307,1963,1,37.784177,-122.426808
77251,66 Cleary Court #1105,94109,2008-03-25,795000,3,1210,1207,1963,1,37.784481,-122.427058
70634,66 Cleary Court #1504,94109,2008-05-07,700000,3,1106,1207,1963,1,37.784481,-122.427058
17437,66 Cleary Court #401,94109,2009-03-27,535000,3,1078,1176,1963,1,37.784177,-122.426808
20455,66 Cleary Court #710,94109,2009-03-10,649000,3,1155,1307,1963,1,37.784481,-122.427058
4506,66 Everson Street,94131,2009-06-16,1849000,0,2600,4978,1963,0,37.738611,-122.430508
423,66 Winfield Street,94110,2009-07-08,1100000,3,2396,1750,1900,0,37.744258,-122.417629
40469,662 Arguello Boulevard,94118,2008-10-28,755000,0,2250,2495,1910,0,37.777873,-122.458508
70645,664 44th Avenue,94121,2008-05-07,790000,3,1600,3000,1924,0,37.776043,-122.504536
9342,665 Miramar Avenue,94112,2009-05-21,920000,3,1565,3800,1919,0,37.728885,-122.458443
59680,666 29th Avenue,94121,2008-07-11,667000,2,760,871,1920,0,37.776742,-122.488457
871,668 Elizabeth Street,94114,2009-07-02,930000,2,1684,1638,1900,0,37.752156,-122.435612
29753,67 Bruce Avenue,94112,2008-12-26,375000,0,900,2495,1924,0,37.721903,-122.452523
10448,67 Gaviota Way,94127,2009-05-15,600000,0,1037,2504,1949,0,37.738557,-122.447724
60161,67 Randall Street,94131,2008-07-09,975000,3,1140,6098,1914,0,37.739815,-122.424916
926,67 Wabash Terrace,94134,2009-07-02,695000,3,1550,2587,1939,0,37.713449,-122.401314
2682,6736 Fulton Street,94121,2009-06-24,620000,2,1016,NA,NA,0,37.771795,-122.503904
52895,674 46th Avenue,94121,2008-08-27,845000,3,1314,2690,1937,0,37.775763,-122.506668
42471,675 41st Avenue,94121,2008-10-16,1050000,0,1200,3188,1947,0,37.775987,-122.501976
36438,675 Cole Street #2,94117,2008-11-19,440000,NA,NA,NA,NA,1,37.768844,-122.450764
22529,675 Cole Street #8,94117,2009-02-24,399000,NA,NA,NA,NA,1,37.76872,-122.450816
76642,677 Fell Street,94102,2008-03-28,549000,NA,NA,NA,1900,0,37.77497,-122.428976
72661,677 Fell Street,94102,2008-04-25,615000,NA,NA,NA,1900,0,37.77497,-122.428976
60903,678 Clipper Street #2,94114,2008-07-02,1280000,3,1395,5500,NA,1,37.748877,-122.439638
9358,68 Curtis Street,94112,2009-05-21,470000,2,1024,2678,1914,0,37.713717,-122.439892
16332,68 Harriet Street #12,94103,2009-04-06,496000,0,1158,NA,2003,1,37.778424,-122.406804
41524,68 Turquoise Way,94131,2008-10-22,1095000,0,1629,6224,1964,0,37.743699,-122.445709
81440,68 Uranus Terrace,94114,2008-02-20,2000000,3,2818,2635,2000,0,37.7610283,-122.4455147
77252,680 Lisbon Street,94112,2008-03-25,525000,NA,NA,NA,1965,0,37.717731,-122.437174
44260,680 Paris Street,94112,2008-10-07,600000,0,1300,2495,NA,0,37.71814,-122.437953
61772,683 41st Avenue,94121,2008-06-30,803000,NA,NA,NA,1955,0,37.775852,-122.501928
866,683 Morse Street,94112,2009-07-02,335000,2,636,1786,1920,0,37.711051,-122.445633
47495,684 30th Avenue #686,94121,2008-09-23,1125000,4,2668,1440,1939,1,37.776362,-122.489658
44666,686 23rd Avenue,94121,2008-10-03,1545000,4,2025,1750,1921,0,37.774827,-122.481963
26893,687 London Street,94112,2009-01-22,540000,0,1197,2495,1935,0,37.718193,-122.438317
36302,69 Clementina Street #301,94105,2008-11-20,630000,2,1080,NA,NA,1,37.786504,-122.396341
75105,69 Clementina Street #401,94105,2008-04-08,769000,2,1080,NA,NA,1,37.7869554,-122.3959581
60518,690 Chestnut Street #301,94133,2008-07-08,925000,NA,NA,NA,1997,1,37.803839,-122.414563
74700,690 Chestnut Street #302,94133,2008-04-11,813000,2,1087,NA,1997,1,37.803839,-122.414563
60521,691 Monterey Boulevard,94127,2008-07-07,342000,NA,NA,NA,1986,0,37.7314969,-122.4508088
16969,6915 California Street,94121,2009-03-31,565000,0,2300,2495,1923,0,37.783437,-122.491672
36608,693 Brunswick Street,94112,2008-11-19,520000,3,1681,1985,1925,0,37.709006,-122.447411
80134,693 Colby Street,94134,2008-02-29,573000,2,823,1750,1951,0,37.721882,-122.410822
59563,693 Monterey Boulevard,94127,2008-07-14,325000,4,5273,NA,1986,0,37.7314969,-122.4508391
11362,695 39th Avenue,94121,2009-05-08,850000,0,1750,1437,1944,0,37.77575,-122.499685
30473,695 42nd Avenue,94121,2008-12-23,1010000,0,2450,1746,1946,0,37.775602,-122.502921
22259,699 Pennsylvania Avenue #1,94107,2009-02-26,428000,1,971,NA,2001,1,37.7576611,-122.3930965
13227,7 Gaviota Way,94127,2009-04-29,1180000,4,2431,2556,1942,0,37.739586,-122.447587
69304,7 Jakey Court,94124,2008-05-16,440000,3,2004,1301,1984,0,37.734763,-122.38452
57469,70 Clipper Street,94114,2008-07-30,1575000,2,1187,6000,1972,0,37.749475,-122.426493
68014,70 Danton Street,94112,2008-05-23,525000,NA,NA,NA,1927,0,37.731209,-122.432682
70037,70 Gladys Street,94110,2008-05-12,510000,1,759,NA,2003,0,37.7391581,-122.4230116
56562,70 Henry Street,94114,2008-08-06,1450000,0,2695,2874,1904,0,37.766845,-122.432586
63914,70 Ravenwood Drive,94127,2008-06-18,1350000,3,2391,6333,1937,0,37.734919,-122.461785
70643,700 15th Avenue,94118,2008-05-07,1525000,NA,NA,NA,1916,0,37.774797,-122.473261
9345,700 23rd Avenue,94121,2009-05-21,1835000,3,2350,2063,1922,0,37.774346,-122.481996
75118,700 Cabrillo Street #2,94118,2008-04-08,585000,NA,NA,NA,NA,1,37.775407,-122.466288
19092,700 Edinburgh Street,94112,2009-03-18,558000,0,1530,2495,1946,0,37.718021,-122.434633
29013,700 Fell Street #6,94117,2008-12-31,585000,2,860,NA,1990,1,37.775188,-122.429553
30899,701 Minna Street #19,94103,2008-12-19,700000,0,1778,NA,1999,1,37.776793,-122.412844
52627,701 Minna Street #3,94103,2008-08-28,559000,0,1173,NA,1999,1,37.776793,-122.412844
7177,701 Minna Street #6,94103,2009-06-01,480000,0,1173,NA,1999,1,37.77682,-122.412648
45765,701 Minnesota Street #111,94107,2008-09-30,670000,1,1181,NA,1900,1,37.761315,-122.390056
42474,706 Castro Street,94114,2008-10-16,840000,0,2300,2495,1900,0,37.757383,-122.434986
60155,707 San Bruno Avenue,94107,2008-07-09,1450000,3,1400,6000,1900,0,37.760535,-122.40476
54960,708 3rd Avenue,94118,2008-08-15,1627000,0,2200,2500,1922,0,37.775296,-122.46035
81066,708 8th Avenue,94118,2008-02-25,914000,NA,NA,NA,1900,0,37.775006,-122.46567
42261,71 Apollo Street,94124,2008-10-17,530000,3,1149,2204,1943,0,37.731911,-122.39789
29017,71 Karen Court,94134,2008-12-31,650000,4,1850,1560,2002,0,37.7235508,-122.4063068
79419,71 Miguel Street,94131,2008-03-06,2649000,0,2122,3310,1955,0,37.739044,-122.429088
9344,710 Broderick Street,94117,2009-05-21,1575000,5,2485,3094,1900,0,37.776836,-122.439707
829,710 Haight Street,94117,2009-07-06,849000,3,1463,NA,1997,0,37.771783,-122.434068
133,711 5th Avenue,94118,2009-07-10,740000,2,1836,NA,NA,0,37.775101,-122.462959
2887,714 Duncan Street,94131,2009-06-23,1095000,0,2050,1913,1951,0,37.745673,-122.436258
18916,714 Page Street,94117,2009-03-19,540000,0,NA,2048,NA,0,37.772919,-122.432666
74389,715 Anderson Street,94110,2008-04-14,800000,NA,NA,NA,1944,0,37.734497,-122.415393
4309,715 Cole Street,94117,2009-06-17,1300000,2,1684,2735,1900,0,37.768256,-122.450642
43761,715 Florida Street,94110,2008-10-09,881000,2,1392,2500,1980,0,37.760185,-122.410626
424,715 Holloway Avenue,94112,2009-07-08,440000,0,625,2495,1923,0,37.721683,-122.460467
42767,716 Haight Street,94117,2008-10-15,935000,3,1519,NA,1998,0,37.7716463,-122.434167
22266,716 Le Conte Avenue,94124,2009-02-26,360500,3,1480,NA,2001,0,37.7167008,-122.3970904
74392,717 Delta Street,94134,2008-04-14,580000,NA,NA,NA,1900,0,37.711539,-122.409598
18960,719 22nd Avenue,94121,2009-03-19,830000,0,1804,3000,1921,0,37.774109,-122.481256
52638,719 Clayton Street,94117,2008-08-28,880000,0,1226,NA,1907,0,37.7684124,-122.4483312
59821,719 Frederick Street,94117,2008-07-11,649000,5,2300,7405,1990,0,37.7658285,-122.4569926
48713,72 Goethe Street,94112,2008-09-17,461500,0,900,2713,1908,0,37.7085269,-122.4588896
20058,72 Lippard Avenue,94131,2009-03-12,1100000,2,1774,1986,1929,0,37.734421,-122.435897
81142,72 Valley Street,94110,2008-02-22,2450000,NA,NA,NA,1900,0,37.744921,-122.423817
75111,72 Winfield Street,94110,2008-04-08,860000,NA,NA,NA,1952,0,37.743987,-122.417841
12663,720 Gough Street #48,94102,2009-05-01,615000,2,1466,NA,1985,1,37.780022,-122.423298
44256,720 Stockton Street #1,94108,2008-10-07,729000,0,831,3093,NA,1,37.7923045,-122.4076109
9781,720 York Street #111,94110,2009-05-19,625000,0,1242,NA,1999,1,37.760199,-122.409126
65005,720 York Street #112,94110,2008-06-12,925000,NA,NA,NA,1999,1,37.7602668,-122.4090226
80156,720 York Street #228,94110,2008-02-29,750000,NA,NA,NA,1999,1,37.7602668,-122.4090226
15685,722 Athens Street,94112,2009-04-09,500000,2,1032,2495,1925,0,37.716599,-122.43244
78542,723 Bay Street,94109,2008-03-14,1595000,2,1500,1041,1937,0,37.804806,-122.419027
55845,725 Castro Street,94114,2008-08-11,1660000,0,1890,2622,1900,0,37.757307,-122.434331
81141,725 Florida Street #2D,94110,2008-02-22,615000,NA,NA,NA,2000,1,37.7600463,-122.410937
